AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
2025-09-30, 7A,B&D JIREH LLC,105 N Turner,Hobbs,NM,88240,45737.0,Western Commerce Bank,18389.0,,127 S Canyon St,CARLSBAD,NM,88220,64600.0,54910.0,11/04/2015,2016,11/04/2015,Preferred Lenders Program,Guaranty,5.5,V,60,446199.0,All Other Health and Personal Care Stores,,,LEA,NM,NEW MEXICO DISTRICT OFFICE ,2.0,CORPORATION,,PIF,05/31/2020,,0.0,0,4.0,Y,
2025-09-30, 7A,IDEAL STORE FIXTURES INC.,330 1/2 N Meridian Road,YOUNGSTOWN,OH,44509,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,33000.0,16500.0,01/18/2017,2017,02/01/2017,SBA Express Program,FA$TRK (Small Loan Express),4.91,F,60,453310.0,Used Merchandise Stores,,,MAHONING,OH,CLEVELAND DISTRICT OFFICE ,13.0,CORPORATION,,PIF,05/31/2021,,0.0,0,1.0,Y,
2025-09-30, 7A,HCD3 LLC,32 PRISTINE POND DRIVE,FRISCO,TX,75034,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,283500.0,141750.0,03/29/2016,2016,05/01/2016,SBA Express Program,FA$TRK (Small Loan Express),4.79,F,84,722513.0,Limited-Service Restaurants,,,DENTON,TX,DALLAS / FT WORTH DISTRICT OFFICE ,3.0,CORPORATION,,PIF,04/30/2019,,0.0,0,33.0,Y,
2025-09-30, 7A,Lyon Group LLC,2100 HIGHLAND,HELENA,MT,59601,87893.0,Glacier Bank,30788.0,,202 Main St,KALISPELL,MT,59901,14100.0,11985.0,07/01/2013,2013,07/01/2013,Small Loan Advantage Initiative,Lender Advantage Initiative,6.0,F,38,541840.0,Media Representatives,,,LEWIS AND CLARK,MT,MONTANA DISTRICT OFFICE ,0.0,CORPORATION,,PIF,08/31/2016,,0.0,0,1.0,Y,
2025-09-30, 7A,Animus Rex Inc.,110 East 23rd Street,NEW YORK,NY,10010,29599.0,Northeast Bank,19690.0,,"35 Canal St, Ste 500",Lewiston,ME,04240,150000.0,127500.0,12/06/2016,2017,12/06/2016,Small Loan Advantage Initiative,Lender Advantage Initiative,6.25,V,120,541519.0,Other Computer Related Services,,,NEW YORK,NY,NEW YORK DISTRICT OFFICE ,12.0,CORPORATION,,PIF,07/31/2025,,0.0,0,2.0,Y,Y
2025-09-30, 7A,WHIP SUPPLY LLC,2193 TIPPERARY WAY,MISSOULA,MT,59808,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,5000.0,2500.0,03/29/2016,2016,,SBA Express Program,FA$TRK (Small Loan Express),8.5,V,84,453998.0,All Other Miscellaneous Store Retailers (except Tobacco Stores),,,MISSOULA,MT,MONTANA DISTRICT OFFICE ,0.0,CORPORATION,,CANCLD,,,0.0,1,0.0,N,
2025-09-30, 7A,Engel,1140 W. Glen River Road,Glendale,WI,53217,76631.0,Bank Five Nine,12517.0,,155 W Wisconsin Ave,OCONOMOWOC,WI,53066,50000.0,42500.0,02/19/2014,2014,07/01/2014,Small Loan Advantage Initiative,Lender Advantage Initiative,6.0,V,120,423930.0,Recyclable Material Merchant Wholesalers,,,MILWAUKEE,WI,WISCONSIN DISTRICT OFFICE ,4.0,CORPORATION,,PIF,03/31/2019,,0.0,0,1.0,Y,
2025-09-30, 7A,ACE ENTERPRISES GROUP LLC,6757 WILSON ROAD,West Palm Beach,FL,33413,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808,35000.0,17500.0,06/29/2018,2018,09/30/2018,SBA Express Program,FA$TRK (Small Loan Express),10.88,V,120,424690.0,Other Chemical and Allied Products Merchant Wholesalers,,,PALM BEACH,FL,SOUTH FLORIDA DISTRICT OFFICE ,20.0,CORPORATION,Unanswered,EXEMPT,,,0.0,1,0.0,N,
2025-09-30, 7A,NAIAD INFLATABLES OF NEWPORT INC.,300 HIGH POINT AVENUE,PORTSMOUTH,RI,2871,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,900000.0,450000.0,06/17/2011,2011,06/17/2011,SBA Express Program,FA$TRK (Small Loan Express),6.69,V,50,326199.0,All Other Plastics Product Manufacturing,,,NEWPORT,RI,RHODE ISLAND DISTRICT OFFICE ,1.0,CORPORATION,,CHGOFF,,09/05/2024,770481.7,0,45.0,Y,
2025-09-30, 7A,Ray Kleinschrodt Builders Inc,8589 Pickerel Lake Rd,Petoskey,MI,49770,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,50000.0,25000.0,04/11/2019,2019,02/29/2020,SBA Express Program,FA$TRK (Small Loan Express),7.0,V,120,236115.0,New Single-Family Housing Construction (except Operative Builders),,,EMMET,MI,MICHIGAN DISTRICT OFFICE ,1.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,1,8.0,Y,
2025-09-30, 7A,Due South LLC,235 Cook Avenue,Oconto,WI,54153,76260.0,The Stephenson National Bank and Trust,5306.0,,1820 Hall Ave,Marinette,WI,54143,10000.0,5000.0,03/15/2014,2014,,SBA Express Program,FA$TRK (Small Loan Express),6.0,V,84,713990.0,All Other Amusement and Recreation Industries,,,OCONTO,WI,WISCONSIN DISTRICT OFFICE ,8.0,CORPORATION,,CANCLD,,,0.0,1,2.0,Y,
2025-09-30, 7A,The Olde Thyme Pantry,626 E MAIN ST,ELIDA,OH,45807,103319.0,Superior Credit Union Inc,,68665.0,4230 Elida Rd,Lima,OH,45807,180000.0,162000.0,12/27/2010,2011,03/01/2011,Rural Loan Initiative,Rural Lender Advantage,5.75,V,240,424490.0,Other Grocery and Related Products Merchant Wholesalers,,,ALLEN,OH,COLUMBUS DISTRICT OFFICE ,4.0,INDIVIDUAL,,PIF,03/31/2023,,0.0,0,2.0,Y,
2025-09-30, 7A,Emerson Property Management,2 Lincoln Avenue,SCARBOROUGH,ME,4074,29389.0,Bangor Savings Bank,18408.0,,24 Hamlin Way,BANGOR,ME,04401,180000.0,135000.0,07/17/2015,2015,07/17/2015,Small Loan Advantage Initiative,Lender Advantage Initiative,4.25,F,240,531120.0,Lessors of Nonresidential Buildings (except Miniwarehouses),,,CUMBERLAND,ME,MAINE DISTRICT OFFICE ,1.0,CORPORATION,,PIF,01/31/2019,,0.0,0,1.0,Y,
2025-09-30, 7A,Joel Dryden,2089 W Ivanhoe St,Chandler,AZ,85224,21442.0,BMO Bank National Association,16571.0,,320 S Canal St,Chicago,IL,60606,311500.0,233625.0,05/11/2016,2016,05/11/2016,Small Loan Advantage Initiative,Lender Advantage Initiative,4.96,F,300,238330.0,Flooring Contractors,,,MARICOPA,AZ,ARIZONA DISTRICT OFFICE ,5.0,INDIVIDUAL,,PIF,12/31/2019,,0.0,0,4.0,Y,
2025-09-30, 7A,Murphy Connected Enterprises Inc,10423 MCKALLA PLACE,AUSTIN,TX,78758,2408.0,Regions Bank,12368.0,,1900 Fifth Avenue North,BIRMINGHAM,AL,35203,150000.0,75000.0,10/26/2015,2016,11/01/2015,SBA Express Program,FA$TRK (Small Loan Express),7.75,V,84,323111.0,Commercial Gravure Printing,,,TRAVIS,TX,SAN ANTONIO DISTRICT OFFICE ,10.0,CORPORATION,,PIF,04/30/2022,,0.0,1,23.0,Y,
2025-09-30, 7A,Four Brothers Morgan Barber Shop inc.,178 Iowa Ave,RIVERSIDE,CA,92507,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,308700.0,231525.0,08/07/2014,2014,,Small Loan Advantage Initiative,Lender Advantage Initiative,4.75,F,300,812111.0,Barber Shops,,,RIVERSIDE,CA,SANTA ANA DISTRICT OFFICE ,31.0,CORPORATION,,CANCLD,,,0.0,0,28.0,Y,
2025-09-30, 7A,Stockwell Real Estate Inc.,100 Growth Parkway,ANGOLA,IN,46703,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,50000.0,25000.0,08/23/2010,2010,02/01/2013,SBA Express Program,FA$TRK (Small Loan Express),6.0,V,84,531210.0,Offices of Real Estate Agents and Brokers,,,STEUBEN,IN,INDIANA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,03/31/2013,,0.0,1,10.0,Y,
2025-09-30, 7A,JK Lube Incorporated,123 N. University Avenue,Fargo,ND,58102,52827.0,Bank Forward,8941.0,,"5650, 37th Ave South",Fargo,ND,58104,671000.0,503250.0,10/22/2012,2013,06/01/2013,7a General,Guaranty,5.04,V,84,811111.0,General Automotive Repair,43555,JIFFY LUBE                    ,CASS,ND,NORTH DAKOTA DISTRICT OFFICE ,0.0,CORPORATION,,PIF,04/30/2017,,0.0,0,44.0,Y,
2025-09-30, 7A,Blue Zone LLC,655 Michigan Avenue NE,WASHINGTON,DC,20017,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,320000.0,240000.0,12/18/2014,2015,01/01/2015,Small Loan Advantage Initiative,Lender Advantage Initiative,5.5,F,120,722513.0,Limited-Service Restaurants,,,DISTRICT OF COLUMBIA,DC,WASHINGTON DISTRICT OFFICE ,0.0,CORPORATION,,PIF,12/31/2016,,0.0,0,26.0,Y,
2025-09-30, 7A,Karibu Kwetu Enterprises LLC,7319 Luz de Lumbre,EL PASO,TX,79912,26378.0,Sunflower Bank National Association,4767.0,,"8117 Preston Rd, Ste 220",Dallas,TX,75225,350000.0,175000.0,06/10/2014,2014,11/01/2014,SBA Express Program,FA$TRK (Small Loan Express),6.0,V,96,311811.0,Retail Bakeries,12565,NOTHING BUNDT CAKES,EL PASO,TX,EL PASO DISTRICT OFFICE ,16.0,CORPORATION,,PIF,02/28/2018,,0.0,0,10.0,Y,
2025-09-30, 7A,NEWCASTLE LLC,18501 PINES BLVD SUITE 204,PEMBROKE PINES,FL,33029,2408.0,Regions Bank,12368.0,,1900 Fifth Avenue North,BIRMINGHAM,AL,35203,288100.0,216075.0,03/11/2011,2011,,Preferred Lenders Program,Guaranty,7.75,F,180,541512.0,Computer Systems Design Services,,,BROWARD,FL,SOUTH FLORIDA DISTRICT OFFICE ,20.0,CORPORATION,,CANCLD,,,0.0,0,4.0,N,
2025-09-30, 7A,Diablo Pops LLC.,2737 Valle Vista Drive,GLENDALE,CA,91206,188434.0,Valley Economic Development Corp.,,,5121 Van Nuys Blvd.,Van Nuys,CA,91403,70000.0,59500.0,09/04/2015,2015,10/01/2015,Community Advantage Initiative,Community Advantage Initiative,8.0,V,84,424420.0,Packaged Frozen Food Merchant Wholesalers,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,28.0,CORPORATION,,PIF,09/30/2018,,0.0,0,5.0,Y,Y
2025-09-30, 7A,CASSIE R BOUNDS RANCH,23696 HAMILTON AVE,GERBER,CA,96035,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,15000.0,7500.0,06/06/2014,2014,07/01/2014,SBA Express Program,FA$TRK (Small Loan Express),7.75,V,84,112111.0,Beef Cattle Ranching and Farming,,,TEHAMA,CA,SACRAMENTO DISTRICT OFFICE ,1.0,INDIVIDUAL,,PIF,06/30/2015,,0.0,1,0.0,N,
2025-09-30, 7A,1st Ave. Gourmet on 68st Inc.,1274 First Avenue,NEW YORK,NY,10065,124112.0,New Millennium Bank,35151.0,,"222 Bridge Plz South, Ste 400",FORT LEE,NJ,07024,350000.0,262500.0,06/13/2017,2017,06/30/2017,Preferred Lenders Program,Guaranty,5.75,V,108,445110.0,Supermarkets and Other Grocery (except Convenience) Stores,,,NEW YORK,NY,NEW YORK DISTRICT OFFICE ,10.0,CORPORATION,,PIF,09/30/2022,,0.0,0,13.0,N,Y
2025-09-30, 7A,FALKOFSKE ENGINEERING INC.,718 North Fielder,Arlington,TX,76012,33850.0,Comerica Bank,983.0,,1717 Main St,DALLAS,TX,75201,125000.0,62500.0,06/25/2014,2014,01/01/2015,SBA Express Program,FA$TRK (Small Loan Express),4.7,V,84,541330.0,Engineering Services,,,TARRANT,TX,DALLAS / FT WORTH DISTRICT OFFICE ,6.0,CORPORATION,,PIF,06/30/2017,,0.0,1,0.0,Y,
2025-09-30, 7A,SOUTHERN KENTUCKY PIE INC.,96 TALBOTT DR,BOWLING GREEN,KY,42103,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,1283000.0,962250.0,10/30/2015,2016,01/01/2016,Preferred Lenders Program,Guaranty,3.25,V,246,722511.0,Full-Service Restaurants,12335,MELLOW MUSHROOM,WARREN,KY,KENTUCKY DISTRICT OFFICE ,2.0,CORPORATION,,EXEMPT,,,0.0,0,70.0,Y,
2025-09-30, 7A,Advanced Marine Services LLC,1322 Carolina,St Cloud,FL,34769,124055.0,"Capital Bank, National Association",35278.0,,2275 Research Blvd Ste 600,ROCKVILLE,MD,20850,530000.0,397500.0,07/10/2012,2012,07/10/2012,7a General,Guaranty,6.0,V,300,811490.0,Other Personal and Household Goods Repair and Maintenance,,,OSCEOLA,FL,SOUTH FLORIDA DISTRICT OFFICE ,9.0,CORPORATION,,EXEMPT,,,0.0,0,6.0,Y,Y
2025-09-30, 7A,TSC Transport Inc.,7050 9 Mile Rd NE,Rockford,MI,49341,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,50000.0,25000.0,06/18/2013,2013,07/01/2013,SBA Express Program,FA$TRK (Small Loan Express),6.5,V,60,488991.0,Packing and Crating,,,KENT,MI,MICHIGAN DISTRICT OFFICE ,3.0,CORPORATION,,PIF,05/31/2018,,0.0,1,0.0,N,
2025-09-30, 7A,TRIDENT HOSPITALITY GROUP LLC,4601 N I-10 Service Rd.,METAIRIE,LA,70006,28811.0,"Capital One, National Association",4297.0,,1680 Capital One Dr,MCLEAN,VA,22102,2752000.0,2064000.0,05/19/2017,2017,05/25/2017,Preferred Lenders Program,Guaranty,4.75,F,300,721110.0,Hotels (except Casino Hotels) and Motels,13490,SLEEP INN/SLEEP INN & SUITES,JEFFERSON,LA,LOUISIANA DISTRICT OFFICE ,1.0,CORPORATION,,PIF,08/31/2020,,0.0,0,22.0,Y,
2025-09-30, 7A,FULKERSON AND SONS INC,10986 WYSTONE AVE,PORTER RANCH,CA,91326,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,10000.0,5000.0,04/15/2014,2014,10/01/2014,SBA Express Program,FA$TRK (Small Loan Express),9.75,V,84,711310.0,"Promoters of Performing Arts, Sports, and Similar Events with Faciliti",,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,25.0,CORPORATION,,PIF,04/30/2016,,0.0,1,0.0,Y,
2025-09-30, 7A,Barrett Blacktop Paving Construction Co Inc.,220 6th Ave,Troy,NY,12182,56102.0,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,10000.0,5000.0,06/29/2012,2012,07/01/2012,SBA Express Program,FA$TRK (Small Loan Express),5.99,F,60,238990.0,All Other Specialty Trade Contractors,,,RENSSELAER,NY,SYRACUSE DISTRICT OFFICE ,20.0,CORPORATION,,PIF,08/31/2017,,0.0,1,6.0,Y,
2025-09-30, 7A,707 Glass Repair LLC,10789 HIGHWAY 707,MURRELLS INLET,SC,29576,85712.0,"United Midwest Savings Bank, National Association",32441.0,,101 S Main St,DE GRAFF,OH,43318,150000.0,127500.0,06/17/2019,2019,06/30/2019,Preferred Lenders Program,Guaranty,8.25,V,114,811122.0,Automotive Glass Replacement Shops,S0722,Glass Doctor,HORRY,SC,SOUTH CAROLINA DISTRICT OFFICE ,7.0,CORPORATION,"Startup, Loan Funds will Open Business",CHGOFF,,06/15/2023,147322.25,0,3.0,Y,Y
2025-09-30, 7A,Diya Hotels LLC,1055 Aaron Drive,DEWITT,MI,48820,464999.0,"BankUnited, National Association",58979.0,,14817 Oak Lane,MIAMI LAKES,FL,33016,640000.0,480000.0,05/05/2017,2017,05/31/2017,Preferred Lenders Program,Guaranty,5.75,V,299,721110.0,Hotels (except Casino Hotels) and Motels,10465,BEST WESTERN INN,CLINTON,MI,MICHIGAN DISTRICT OFFICE ,4.0,CORPORATION,,EXEMPT,,,0.0,0,14.0,Y,Y
2025-09-30, 7A,The Dienger Trading Company LLC,210 North Main,BOERNE,TX,78006,71853.0,Texas Champion Bank,11159.0,,6124 S Staples,CORPUS CHRISTI,TX,78413,150000.0,75000.0,07/23/2015,2015,08/01/2015,SBA Express Program,FA$TRK (Small Loan Express),5.25,V,84,452990.0,All Other General Merchandise Stores,,,KENDALL,TX,SAN ANTONIO DISTRICT OFFICE ,21.0,CORPORATION,,PIF,09/30/2020,,0.0,1,0.0,Y,
2025-09-30, 7A,M&M Insurance Services Inc.,1416 48th Street Place,MOLINE,IL,61265,119627.0,Time Bank,34038.0,,626 Talcott Rd,PARK RIDGE,IL,60068,11000.0,5500.0,10/18/2012,2013,10/18/2012,SBA Express Program,FA$TRK (Small Loan Express),7.25,F,60,524210.0,Insurance Agencies and Brokerages,,,ROCK ISLAND,IL,ILLINOIS DISTRICT OFFICE ,17.0,CORPORATION,,PIF,12/31/2013,,0.0,0,5.0,Y,
2025-09-30, 7A,Gesi Inc.,2511 Highway 7,Excelsior,MN,55331,38837.0,Highland Bank,16111.0,,"2100, Ford Pkwy",St. Paul,MN,55116,40000.0,20000.0,08/22/2011,2011,,SBA Express Program,FA$TRK (Small Loan Express),6.0,V,12,811490.0,Other Personal and Household Goods Repair and Maintenance,,,HENNEPIN,MN,MINNESOTA DISTRICT OFFICE ,3.0,CORPORATION,,CANCLD,,,0.0,1,14.0,N,
2025-09-30, 7A,BME MEDICAL LLC,88 WAYNE AVE,WHITE PLAINS,NY,10606,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,10000.0,5000.0,08/02/2016,2016,09/01/2016,SBA Express Program,FA$TRK (Small Loan Express),8.0,V,9,531311.0,Residential Property Managers,,,WESTCHESTER,NY,NEW YORK DISTRICT OFFICE ,16.0,CORPORATION,,CHGOFF,,01/20/2023,7651.53,1,0.0,N,
2025-09-30, 7A,HASLEM ENTERPRISES V LLC,360 W 920 N,OREM,UT,84057,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,105000.0,52500.0,05/30/2013,2013,06/01/2013,SBA Express Program,FA$TRK (Small Loan Express),6.7,V,84,541219.0,Other Accounting Services,,,UTAH,UT,UTAH DISTRICT OFFICE ,3.0,CORPORATION,,PIF,08/31/2019,,0.0,1,1.0,N,
2025-09-30, 7A,Retirement Communities Of Greater Charleston LLC,107 Etling Avenue,Goose Creek,SC,29445,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,75000.0,37500.0,02/03/2014,2014,,SBA Express Program,FA$TRK (Small Loan Express),5.95,V,84,623312.0,Homes for the Elderly,,,BERKELEY,SC,SOUTH CAROLINA DISTRICT OFFICE ,1.0,CORPORATION,,CANCLD,,,0.0,1,9.0,Y,
2025-09-30, 7A,Beauty Well,"935 Oviedo Blvd., Suite 1013",Oviedo,FL,32765,67422.0,First Horizon Bank,4977.0,,165 Madison Ave,MEMPHIS,TN,38103,516000.0,387000.0,08/16/2019,2019,08/31/2019,Preferred Lenders Program,Guaranty,7.25,V,120,812199.0,Other Personal Care Services,,,SEMINOLE,FL,NORTH FLORIDA DISTRICT OFFICE ,7.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,3.0,Y,Y
2025-09-30, 7A,Salon 310 LLC,310 10th St N,MOUNTAIN LAKE,MN,56159,38355.0,Pioneer Bank,5193.0,,301 Main St NE,MAPLETON,MN,56065,45000.0,22500.0,01/22/2015,2015,01/26/2015,SBA Express Program,FA$TRK (Small Loan Express),5.0,V,120,812112.0,Beauty Salons,,,COTTONWOOD,MN,MINNESOTA DISTRICT OFFICE ,1.0,CORPORATION,,PIF,04/30/2023,,0.0,0,16.0,Y,
2025-09-30, 7A,Wantagh/Seaford Pediatric Dentistry PLLC,3426-3428 Merrick Road,WANTAGH,NY,11793,455644.0,Live Oak Banking Company,58665.0,,1741 Tiburon Dr,WILMINGTON,NC,28403,400000.0,300000.0,03/31/2015,2015,04/01/2015,Preferred Lenders Program,Guaranty,5.85,V,300,621210.0,Offices of Dentists,,,NASSAU,NY,MELVILLE BRANCH OFFICE ,2.0,CORPORATION,,EXEMPT,,,0.0,0,5.0,Y,Y
2025-09-30, 7A,YCMATS LLC,7771 E 29th Ave,DENVER,CO,80238,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,1662600.0,1246950.0,04/16/2018,2018,04/30/2018,Preferred Lenders Program,Guaranty,6.55,F,119,621511.0,Medical Laboratories,,,DENVER,CO,COLORADO DISTRICT OFFICE ,1.0,CORPORATION,Change of Ownership,PIF,07/31/2025,,0.0,0,6.0,Y,
2025-09-30, 7A,BITSMART SOLUTIONS INC,2345 LAWTON ST,SAN FRANCISCO,CA,94122,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,18000.0,9000.0,08/08/2018,2018,,SBA Express Program,FA$TRK (Small Loan Express),11.0,V,84,541219.0,Other Accounting Services,,,SAN FRANCISCO,CA,SAN FRANCISCO DISTRICT OFFICE ,12.0,CORPORATION,Unanswered,CANCLD,,,0.0,1,0.0,N,
2025-09-30, 7A,Billoury LLC,3117 and 3119 UNIVERSITY AVE,SAN DIEGO,CA,92104,378915.0,United Business Bank,57716.0,,"500 Ygnacio Valley Rd, Ste 200",WALNUT CREEK,CA,94596,625000.0,468750.0,06/21/2018,2018,07/31/2018,Preferred Lenders Program,Guaranty,7.25,V,120,722410.0,Drinking Places (Alcoholic Beverages),,,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE ,51.0,CORPORATION,Unanswered,PIF,02/28/2025,,0.0,0,22.0,Y,
2025-09-30, 7A,Baxter Chiropractic Ltd,2917 Crossing Court,CHAMPAIGN,IL,61822,20402.0,Heartland Bank and Trust Company,20369.0,,401 N Hershey Rd,Bloomington,IL,61704,15300.0,7650.0,11/30/2011,2012,12/01/2011,SBA Express Program,FA$TRK (Small Loan Express),6.0,V,84,621310.0,Offices of Chiropractors,,,CHAMPAIGN,IL,ILLINOIS DISTRICT OFFICE ,13.0,PARTNERSHIP,,PIF,06/30/2015,,0.0,0,1.0,Y,
2025-09-30, 7A,JEFF OSBO,1497 SUMMERFORD CT,DUNWOODY,GA,30338,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,10000.0,5000.0,12/20/2012,2013,03/01/2015,SBA Express Program,FA$TRK (Small Loan Express),9.75,V,49,561730.0,Landscaping Services,,,DEKALB,GA,GEORGIA DISTRICT OFFICE ,6.0,INDIVIDUAL,,CHGOFF,,03/28/2018,4344.52,1,2.0,N,
2025-09-30, 7A,Qpoly LLC,12911 INDUSTRIAL PARK DR unit ,GRANGER,IN,46530,24195.0,1st Source Bank,9087.0,,100 N Michigan St,SOUTH BEND,IN,46601,114500.0,57250.0,02/21/2018,2018,02/28/2018,SBA Express Program,FA$TRK (Small Loan Express),6.8,V,119,325212.0,Synthetic Rubber Manufacturing,,,ST JOSEPH,IN,INDIANA DISTRICT OFFICE ,2.0,CORPORATION,Unanswered,EXEMPT,,,0.0,0,4.0,Y,
2025-09-30, 7A,J.M. Smith Co. LPA,300 Park Place,Chagrin Falls,OH,44022,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,64900.0,32450.0,09/26/2018,2018,10/31/2018,SBA Express Program,FA$TRK (Small Loan Express),7.75,V,180,541110.0,Offices of Lawyers,,,CUYAHOGA,OH,CLEVELAND DISTRICT OFFICE ,11.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,1.0,Y,Y
2025-09-30, 7A,NRP Restoration LLC,2818 Veterans Drive,Scottsboro,AL,35768,124053.0,Millennium Bank,35138.0,,6392 Artesian Cir,OOLTEWAH,TN,37363,683700.0,512775.0,03/21/2012,2012,06/01/2012,7a General,Guaranty,5.75,V,126,541990.0,"All Other Professional, Scientific, and Technical Services",73675,SERVPRO                       ,JACKSON,AL,ALABAMA DISTRICT OFFICE ,5.0,CORPORATION,,PIF,01/31/2017,,0.0,0,12.0,Y,Y
2025-09-30, 7A,Infinity Southwest Builders Inc.,2783 N Airport Rd #304,Fort Myers,FL,33907,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,50000.0,25000.0,04/11/2019,2019,04/30/2019,SBA Express Program,FA$TRK (Small Loan Express),8.25,V,84,531390.0,Other Activities Related to Real Estate,,,LEE,FL,SOUTH FLORIDA DISTRICT OFFICE ,19.0,CORPORATION,Existing or more than 2 years old,PIF,04/30/2021,,0.0,0,0.0,N,
2025-09-30, 7A,THE PAINT SHOP LLC,285 DERBY ST,SALEM,MA,1970,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,50000.0,25000.0,10/23/2017,2018,,SBA Express Program,FA$TRK (Small Loan Express),8.75,V,84,238320.0,Painting and Wall Covering Contractors,,,ESSEX,MA,MASSACHUSETTS DISTRICT OFFICE ,6.0,CORPORATION,"Existing, 5 or more years",CANCLD,,,0.0,1,5.0,Y,
2025-09-30, 7A,North American Metalworking Sourcing Inc.,3985 Virginia Ave,Cincinnati,OH,45227,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,350000.0,175000.0,06/21/2013,2013,06/21/2013,SBA Express Program,FA$TRK (Small Loan Express),6.0,V,84,423840.0,Industrial Supplies Merchant Wholesalers,,,HAMILTON,OH,COLUMBUS DISTRICT OFFICE ,1.0,CORPORATION,,PIF,07/31/2016,,0.0,1,8.0,N,
2025-09-30, 7A,Battle House LLC,28039 W. Northpointe Pkwy #4,Lake Barrington,IL,60010,455644.0,Live Oak Banking Company,58665.0,,1741 Tiburon Dr,WILMINGTON,NC,28403,1055000.0,791250.0,03/24/2017,2017,05/12/2017,7a General,Guaranty,5.75,V,300,713990.0,All Other Amusement and Recreation Industries,,,LAKE,IL,ILLINOIS DISTRICT OFFICE ,6.0,CORPORATION,,EXEMPT,,,0.0,0,15.0,Y,Y
2025-09-30, 7A,Colour Drop,727 Van Ness Avenue,SAN FRANCISCO,CA,94102,119918.0,East West Bank,31628.0,,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101,100000.0,85000.0,06/17/2011,2011,07/01/2011,Preferred Lenders Program,Guaranty,6.0,V,120,561439.0,Other Business Service Centers (including Copy Shops),,,SAN FRANCISCO,CA,SAN FRANCISCO DISTRICT OFFICE ,12.0,CORPORATION,,PIF,09/30/2021,,0.0,0,11.0,N,Y
