AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
2025-09-30, 7A,BUCKS HOLSTERS LLC,1218 SW 9TH TER,CAPE CORAL,FL,33991,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104.0,20000.0,15000.0,05/07/2021,2021,05/09/2021,SBA Express Program,FA$TRK (Small Loan Express),9.25,V,120,339999,All Other Miscellaneous Manufacturing,,,LEE,FL,SOUTH FLORIDA DISTRICT OFFICE ,19.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,0.0,N,
2025-09-30, 7A,ELEPHANT FINISH LINE INC,5611 CANNON DR,MONROE,NC,28110,39848.0,Cadence Bank,11813.0,,201 S Spring St,TUPELO,MS,38804.0,350000.0,262500.0,07/09/2024,2024,07/19/2024,Preferred Lenders Program,Guaranty,11.25,V,120,238990,All Other Specialty Trade Contractors,,,UNION,NC,NORTH CAROLINA DISTRICT OFFICE ,9.0,CORPORATION,Existing or more than 2 years old,PIF,06/30/2025,,0.0,0,6.0,Y,
2025-09-30, 7A,TIUS Corp,221 DOUGLAS RD E,OLDSMAR,FL,34677,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240.0,100000.0,50000.0,01/02/2025,2025,02/14/2025,SBA Express Program,FA$TRK (Small Loan Express),13.75,V,120,459999,,,,PINELLAS,FL,SOUTH FLORIDA DISTRICT OFFICE ,12.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,13.0,Y,
2025-09-30, 7A,Practically Perfect Confections LLC,13420 Benns Church Blvd,Smithfield,VA,23430,188309.0,CDC Small Business Finance Corp.,,,2448 Historic Decatur Road,San Diego,CA,92106.0,150000.0,127500.0,04/04/2024,2024,05/03/2024,Preferred Lenders Program,Guaranty,13.25,V,72,445291,Baked Goods Stores,S2490,Smallcakes Cupcakery,ISLE OF WIGHT,VA,RICHMOND DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,5.0,Y,Y
2025-09-30, 7A,Redbird LLC,8262 Market St,Wilmington,NC,28411,73259.0,United Bank,22858.0,,11185 Fairfax Blvd,FAIRFAX,VA,22030.0,300000.0,225000.0,12/20/2019,2020,01/28/2020,7a General,Guaranty,6.25,V,126,722515,Snack and Nonalcoholic Beverage Bars,,,NEW HANOVER,NC,NORTH CAROLINA DISTRICT OFFICE ,7.0,PARTNERSHIP,Existing or more than 2 years old,PIF,11/30/2021,,0.0,0,25.0,Y,
2025-09-30, 7A,Expedited Cargo Hauling Inc,1709 Mensard Lane #310,MOUNT PROSPECT,IL,60056,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,152600.0,114450.0,06/28/2021,2021,08/26/2021,SBA Express Program,FA$TRK (Small Loan Express),5.5,V,60,488999,All Other Support Activities for Transportation,,,COOK,IL,ILLINOIS DISTRICT OFFICE ,8.0,CORPORATION,Existing or more than 2 years old,PIF,10/31/2021,,0.0,0,5.0,Y,
2025-09-30, 7A,Hartley's Termite & Pest Conrol LLC,1259 LINDEN AVE,ZANESVILLE,OH,43701,57464.0,The Community Bank,5981.0,,113 N Fifth St,ZANESVILLE,OH,43701.0,100000.0,50000.0,10/16/2020,2021,01/22/2021,SBA Express Program,FA$TRK (Small Loan Express),5.75,F,84,561710,Exterminating and Pest Control Services,,,MUSKINGUM,OH,COLUMBUS DISTRICT OFFICE ,6.0,CORPORATION,Existing or more than 2 years old,PIF,11/30/2024,,0.0,0,3.0,Y,
2025-09-30, 7A,M.M.A. DESIGN LLC,"200 TAYLOR AVE, STE 200",LOUISVILLE,CO,80027,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240.0,1568000.0,1411200.0,04/12/2021,2021,04/30/2021,Preferred Lenders Program,Guaranty,3.85,F,120,541330,Engineering Services,,,BOULDER,CO,COLORADO DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,37.0,Y,
2025-09-30, 7A,Ascenteum Group LLC,128-130 White Horse Pike,CLEMENTON,NJ,8021,32688.0,Beacon Bank and Trust,17798.0,,2 Harvard Street,Brookline,MA,2445.0,724000.0,543000.0,10/01/2020,2021,05/10/2021,Preferred Lenders Program,Guaranty,6.0,V,299,621330,Offices of Mental Health Practitioners (except Physicians),,,CAMDEN,NJ,NEW JERSEY DISTRICT OFFICE ,1.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,0,13.0,Y,Y
2025-09-30, 7A,Veterans Mechanical LLC ,8617 Tim Tam Trail,Flushing ,MI,48433,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,38200.0,19100.0,02/17/2022,2022,03/07/2022,SBA Express Program,FA$TRK (Small Loan Express),6.25,V,60,238220,"Plumbing, Heating, and Air-Conditioning Contractors",,,GENESEE,MI,MICHIGAN DISTRICT OFFICE ,4.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,3.0,N,
2025-09-30, 7A,KELLEYS EXCLUSIVE INFANT CARE,7420 and 7421 DOGWOOD CT,INDIANAPOLIS,IN,46256,2408.0,Regions Bank,12368.0,,1900 Fifth Avenue North,BIRMINGHAM,AL,35203.0,1084400.0,975960.0,02/19/2021,2021,02/25/2021,Preferred Lenders Program,Guaranty,5.3,F,240,624410,Child Day Care Services,,,MARION,IN,INDIANA DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,17.0,Y,
2025-09-30, 7A,BSG DESIGNS LLC,"1750 LOS FELIZ DR, STE 102",TEMPE,AZ,85281,499141.0,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,7922.0,1152000.0,864000.0,05/25/2023,2023,05/31/2023,Preferred Lenders Program,Guaranty,11.0,V,120,449129,,,,MARICOPA,AZ,ARIZONA DISTRICT OFFICE ,9.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,15.0,Y,Y
2025-09-30, 7A,ADM INC.,5025 NEWPORT AVE,SAN DIEGO,CA,92107,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202.0,60000.0,30000.0,05/27/2025,2025,06/03/2025,SBA Express Program,FA$TRK (Small Loan Express),11.99,V,120,722511,Full-Service Restaurants,,,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE ,52.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,2.0,N,
2025-09-30, 7A,Housequarters LLC,125 PLEASANT ST,WINTHROP,MA,2152,262380.0,"Leader Bank, National Association",57134.0,,180 Massachusetts Ave,ARLINGTON,MA,2474.0,75000.0,37500.0,04/12/2024,2024,,SBA Express Program,FA$TRK (Small Loan Express),10.5,V,120,531311,Residential Property Managers,,,SUFFOLK,MA,MASSACHUSETTS DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,COMMIT,,,0.0,1,1.0,Y,
2025-09-30, 7A,RZ SOLUTIONS LLC,6138 JOHNSON RD,RIVERDALE,GA,30274,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104.0,10000.0,5000.0,10/21/2022,2023,10/23/2022,SBA Express Program,FA$TRK (Small Loan Express),12.25,V,120,561790,Other Services to Buildings and Dwellings,,,CLAYTON,GA,GEORGIA DISTRICT OFFICE ,5.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,1,0.0,N,
2025-09-30, 7A,RSB Inc.,N112 W16298 Mequon Rd,GERMANTOWN,WI,53022,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255.0,432800.0,324600.0,08/26/2025,2025,,Preferred Lenders Program,Guaranty,6.65,F,120,561431,Private Mail Centers,S1788,The UPS Store  (f/k/a Mail Box,WASHINGTON,WI,WISCONSIN DISTRICT OFFICE ,5.0,CORPORATION,New Business or 2 years or less,COMMIT,,,0.0,0,8.0,Y,
2025-09-30, 7A,Mantis Metalcraft LLC,100 FORNOFF RD STE E,COLUMBUS,OH,43207,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,10000.0,5000.0,01/16/2025,2025,02/03/2025,SBA Express Program,FA$TRK (Small Loan Express),9.5,V,120,332323,Ornamental and Architectural Metal Work Manufacturing,,,FRANKLIN,OH,COLUMBUS DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,1,4.0,Y,
2025-09-30, 7A,Xfit Nixa LLC,588 State Highway Cc,Nixa,MO,65714,459652.0,Guaranty Bank,58892.0,,2006 S Glenstone Ave,SPRINGFIELD,MO,65804.0,100000.0,85000.0,06/15/2022,2022,06/29/2022,7a General,Guaranty,6.75,V,120,713940,Fitness and Recreational Sports Centers,,,CHRISTIAN,MO,SPRINGFIELD BRANCH OFFICE ,7.0,CORPORATION,Existing or more than 2 years old,PIF,02/28/2025,,0.0,0,4.0,Y,
2025-09-30, 7A,Twist N Go Pretzels LLC,622 St Agnes Lane,West Mifflin,PA,15122,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,25000.0,12500.0,04/24/2020,2020,,SBA Express Program,FA$TRK (Small Loan Express),6.0,V,120,722513,Limited-Service Restaurants,S0148,Auntie Anne's,ALLEGHENY,PA,PITTSBURGH DISTRICT OFFICE ,18.0,CORPORATION,"Startup, Loan Funds will Open Business",CANCLD,,,0.0,1,1.0,Y,
2025-09-30, 7A,Bella Mobile Aesthetics LLC,301 Oxford Valley Road,Yardley,PA,19067,445196.0,Trenton Business Assistance Corporation,,,400 Alexander Park Dr.,Princeton,NJ,8540.0,100800.0,85680.0,01/10/2025,2025,04/16/2025,Preferred Lenders Program,Guaranty,9.75,V,120,621399,Offices of All Other Miscellaneous Health Practitioners,,,BUCKS,PA,PHILADELPHIA DISTRICT OFFICE ,1.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,0.0,Y,
2025-09-30, 7A,THE DUB SHACK LLC,58272 MARGARITA RD,YUCCA VALLEY,CA,92284,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202.0,40000.0,20000.0,04/07/2022,2022,,SBA Express Program,FA$TRK (Small Loan Express),5.99,F,60,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),,,SAN BERNARDINO,CA,SANTA ANA DISTRICT OFFICE ,8.0,CORPORATION,Existing or more than 2 years old,CANCLD,,,0.0,0,2.0,Y,
2025-09-30, 7A,Bouck's Soap & Suds LLC,305 Braasch Ave.,Norfolk,NE,68701,42376.0,BankFirst,20130.0,,100 N 13th St,NORFOLK,NE,68701.0,120000.0,108000.0,07/31/2021,2021,08/20/2021,7a General,Guaranty,5.5,V,120,812332,Industrial Launderers,,,MADISON,NE,NEBRASKA DISTRICT OFFICE ,1.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,0,4.0,Y,
2025-09-30, 7A,BLOSSOMED BEAUTY LOUNGE,15461 MAIN ST # 204,HESPERIA,CA,92345,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202.0,40000.0,20000.0,10/06/2023,2024,10/10/2023,SBA Express Program,FA$TRK (Small Loan Express),9.74,F,60,812112,Beauty Salons,,,SAN BERNARDINO,CA,SANTA ANA DISTRICT OFFICE ,8.0,INDIVIDUAL,New Business or 2 years or less,EXEMPT,,,0.0,0,1.0,Y,
2025-09-30, 7A,B.R.C. General L.L.C.,2524 N CORMAC PL,LEHI,UT,84043,106925.0,Mountain America FCU,,24692.0,9800 S Monroe St,SANDY,UT,84070.0,15000.0,7500.0,05/02/2024,2024,05/15/2024,SBA Express Program,FA$TRK (Small Loan Express),15.0,V,84,455219,,,,UTAH,UT,UTAH DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,1,1.0,N,
2025-09-30, 7A,Strike Zone Inc.,8501 Stearns Rd,Olmsted Township,OH,44138,188113.0,Growth Capital Corp.,,,1360 East Ninth Street,Cleveland,OH,44114.0,100000.0,85000.0,01/21/2020,2020,02/14/2020,Community Advantage Initiative,Community Advantage Initiative,9.0,V,120,713110,Amusement and Theme Parks,,,CUYAHOGA,OH,CLEVELAND DISTRICT OFFICE ,7.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,45.0,Y,Y
2025-09-30, 7A,Time to Shine Inc.,1040 REED RD #2B,NORTH DARTMOUTH,MA,2747,33371.0,Bristol County Savings Bank,23622.0,,29 Broadway,TAUNTON,MA,2780.0,40000.0,20000.0,03/21/2023,2023,03/24/2023,SBA Express Program,FA$TRK (Small Loan Express),12.25,F,60,561790,Other Services to Buildings and Dwellings,,,BRISTOL,MA,MASSACHUSETTS DISTRICT OFFICE ,9.0,CORPORATION,Existing or more than 2 years old,PIF,03/31/2024,,0.0,0,4.0,Y,
2025-09-30, 7A,Pho Viet LLC,503 West Hwy 30,GONZALES,LA,70737,437878.0,b1BANK,58228.0,,"500 Laurel St, Ste 101",BATON ROUGE,LA,70801.0,344000.0,258000.0,03/28/2022,2022,,Preferred Lenders Program,Guaranty,6.0,V,120,722513,Limited-Service Restaurants,,,ASCENSION,LA,LOUISIANA DISTRICT OFFICE ,2.0,CORPORATION,"Startup, Loan Funds will Open Business",CANCLD,,,0.0,0,21.0,Y,
2025-09-30, 7A,Icryo Hyde Park Inc.,3673 Paxton Ave,Cincinnati,OH,45208,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,50000.0,25000.0,12/02/2020,2021,02/28/2021,SBA Express Program,FA$TRK (Small Loan Express),5.25,V,120,812199,Other Personal Care Services,S2465,iCRYO Franchise System LLC,HAMILTON,OH,COLUMBUS DISTRICT OFFICE ,2.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,1,14.0,Y,
2025-09-30, 7A,MKP Hotels LLC,46556 & 46567 North Carolina H,BUXTON,NC,27920,49409.0,Woori America Bank,24920.0,,330 5th Avenue 3fl,New York,NY,10001.0,4320000.0,3240000.0,01/27/2023,2023,02/06/2023,Preferred Lenders Program,Guaranty,8.25,V,300,721110,Hotels (except Casino Hotels) and Motels,,,DARE,NC,NORTH CAROLINA DISTRICT OFFICE ,3.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,0,8.0,Y,Y
2025-09-30, 7A,Hanumankrupa Inc.,205 COMMERCIAL DR,FOREST CITY,NC,28043,507815.0,"Centerstone SBA Lending, Inc.",,,700 S Flower Street,LOS ANGELES,CA,90017.0,2245000.0,2020500.0,09/28/2021,2021,,Preferred Lenders Program,Guaranty,5.25,V,300,721110,Hotels (except Casino Hotels) and Motels,,,RUTHERFORD,NC,NORTH CAROLINA DISTRICT OFFICE ,5.0,CORPORATION,Change of Ownership,CANCLD,,,0.0,0,6.0,Y,
2025-09-30, 7A,SCOTT SOMMER'S NATURAL LIFE CENTER INC.,4449 Granite Drive Ste 903,ROCKLIN,CA,95677,121536.0,Customers Bank,34444.0,,40 General Warren Blvd,Malvern,PA,19355.0,350000.0,262500.0,03/11/2022,2022,03/17/2022,Preferred Lenders Program,Guaranty,6.0,V,120,621399,Offices of All Other Miscellaneous Health Practitioners,,,PLACER,CA,SACRAMENTO DISTRICT OFFICE ,4.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,9.0,Y,Y
2025-09-30, 7A,Megan O&apos;Dell,170 Green Valley Drive,Reedsville,WV,26547,74988.0,"Clear Mountain Bank, Inc.",2443.0,,Morgantown St,BRUCETON MILLS,WV,26525.0,61000.0,30500.0,07/15/2020,2020,07/31/2020,SBA Express Program,FA$TRK (Small Loan Express),1.5,V,156,722320,Caterers,,,PRESTON,WV,WEST VIRGINIA DISTRICT OFFICE ,1.0,INDIVIDUAL,Existing or more than 2 years old,PIF,06/30/2025,,0.0,0,1.0,Y,
2025-09-30, 7A,Birger Engineering Inc.,42 CHAUNCY ST UNIT 1A & 1B,BOSTON,MA,2111,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808.0,100000.0,50000.0,07/22/2020,2020,08/31/2020,SBA Express Program,FA$TRK (Small Loan Express),4.25,V,120,333314,Optical Instrument and Lens Manufacturing,,,SUFFOLK,MA,MASSACHUSETTS DISTRICT OFFICE ,7.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,3.0,Y,
2025-09-30, 7A,Center Wallcovering & Painting Inc,"2520 S FAIRVIEW ST, SUITE #A1",SANTA ANA,CA,92704,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202.0,243000.0,182250.0,03/01/2024,2024,03/15/2024,Preferred Lenders Program,Guaranty,9.87,F,120,238320,Painting and Wall Covering Contractors,,,ORANGE,CA,SANTA ANA DISTRICT OFFICE ,46.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,11.0,Y,
2025-09-30, 7A,Viswanath Consulting LLC,4524 Blackburn Ct,Concord,CA,94518,499141.0,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,7922.0,500000.0,375000.0,03/16/2024,2024,03/31/2024,Preferred Lenders Program,Guaranty,11.25,V,120,541618,Other Management Consulting Services,,,CONTRA COSTA,CA,SAN FRANCISCO DISTRICT OFFICE ,11.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,2.0,Y,Y
2025-09-30, 7A,Vital Statistics Consulting LLC,36 New England Road,Maplewood,NJ,7040,521923.0,Port 51 Lending LLC,,,2 Park Avenue,New York,NY,10016.0,261000.0,195750.0,09/24/2020,2020,09/25/2020,Preferred Lenders Program,Guaranty,6.0,V,120,541990,"All Other Professional, Scientific, and Technical Services",,,ESSEX,NJ,NEW JERSEY DISTRICT OFFICE ,7.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,3.0,Y,Y
2025-09-30, 7A,Rathe Wellness Inc,"11661 Preston Rd, Suite 119",Dallas,TX,75230,233057.0,Dogwood State Bank,57095.0,,5401 Six Forks Rd,RALEIGH,NC,27609.0,461000.0,345750.0,12/30/2020,2021,04/01/2021,Preferred Lenders Program,Guaranty,5.5,V,125,812199,Other Personal Care Services,S4680,The NOW Massage,DALLAS,TX,DALLAS / FT WORTH DISTRICT OFFICE ,24.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,25.0,Y,Y
2025-09-30, 7A,Richters Lawn Care LLC,29268 CANDOR HALL RD,VERGAS,MN,56587,99592.0,Mid Minnesota FCU,,20194.0,13283 Isle Dr,BAXTER,MN,56425.0,200000.0,100000.0,06/29/2021,2021,07/01/2021,SBA Express Program,FA$TRK (Small Loan Express),4.75,F,84,561730,Landscaping Services,,,OTTER TAIL,MN,MINNESOTA DISTRICT OFFICE ,7.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,4.0,Y,
2025-09-30, 7A,Momentum Dance Company,12 E FIGUEROA ST,SANTA BARBARA,CA,93101,441973.0,American Riviera Bank,58281.0,,1033 Anacapa St,SANTA BARBARA,CA,93101.0,390000.0,292500.0,05/20/2024,2024,06/03/2024,Preferred Lenders Program,Guaranty,11.0,V,120,711190,Other Performing Arts Companies,,,SANTA BARBARA,CA,LOS ANGELES DISTRICT OFFICE ,24.0,INDIVIDUAL,Existing or more than 2 years old,EXEMPT,,,0.0,0,8.0,Y,Y
2025-09-30, 7A,SCENIC GREEN LANDSCAPING LLC,7415 SHADY HOLLOW LN,SAN ANTONIO,TX,78255,29599.0,Northeast Bank,19690.0,,"35 Canal St, Ste 500",Lewiston,ME,4240.0,50000.0,42500.0,01/06/2024,2024,01/19/2024,Preferred Lenders Program,Guaranty,11.25,V,120,561730,Landscaping Services,,,BEXAR,TX,SAN ANTONIO DISTRICT OFFICE ,20.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,4.0,N,Y
2025-09-30, 7A,Fredericksburg Food Cooperative,320 Jefferson Davis Hwy,Fredericksburg,VA,22401,89628.0,"National Cooperative Bank, National Association",32612.0,,139 S High St,HILLSBORO,OH,45133.0,1400000.0,1050000.0,01/17/2020,2020,04/30/2020,7a General,Guaranty,6.25,F,132,445110,Supermarkets and Other Grocery (except Convenience) Stores,,,FREDERICKSBURG CITY,VA,RICHMOND DISTRICT OFFICE ,1.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,25.0,Y,Y
2025-09-30, 7A,SKL Orchards LLC,14309 NE Fourth Plain,VANCOUVER,WA,98682,116770.0,Gulf Coast Bank and Trust Company,32974.0,,200 St. Charles Ave,NEW ORLEANS,LA,70130.0,561000.0,504900.0,07/30/2021,2021,12/05/2021,Preferred Lenders Program,Guaranty,6.0,V,125,722513,Limited-Service Restaurants,S2706,Killer Burger,CLARK,WA,PORTLAND DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,26.0,Y,Y
2025-09-30, 7A,Colson Timber CO. LLC,115 COLSON PINES DR,MENDENHALL,MS,39114,39596.0,Peoples Bank,9366.0,,160 E Maud Ave,MENDENHALL,MS,39114.0,225600.0,169200.0,11/29/2023,2024,11/30/2023,Preferred Lenders Program,Guaranty,10.0,V,84,484110,"General Freight Trucking, Local",,,SIMPSON,MS,MISSISSIPPI DISTRICT OFFICE ,3.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,1.0,N,
2025-09-30, 7A,1 STOP APPLIANCE OUTLET INC.,880 WESTWIND DR,NEW LENOX,IL,60451,123499.0,BayFirst National Bank,34997.0,,700 Central Avenue,Saint Petersburg,FL,33701.0,150000.0,127500.0,02/14/2024,2024,02/20/2024,Preferred Lenders Program,Guaranty,13.25,V,120,423620,"Electrical and Electronic Appliance, Television, and Radio Set Merchan",,,COOK,IL,ILLINOIS DISTRICT OFFICE ,1.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,5.0,Y,Y
2025-09-30, 7A,D&D Machine,976 N 1500 W,OREM,UT,84057,72790.0,Central Bank,9204.0,,75 N University Ave,PROVO,UT,84601.0,201900.0,151425.0,06/17/2020,2020,06/30/2020,Preferred Lenders Program,Guaranty,6.0,V,120,811310,Commercial and Industrial Machinery and Equipment (except Automotive a,,,UTAH,UT,UTAH DISTRICT OFFICE ,3.0,CORPORATION,New Business or 2 years or less,PIF,10/31/2021,,0.0,0,1.0,Y,
2025-09-30, 7A,Elevated Air Heating and Cooling LLC,794 IKE MOONEY RD NE,SILVERTON,OR,97381,59698.0,Columbia Bank,17266.0,,"5885 Meadows, Ste 400",Lake Oswego,OR,97035.0,50000.0,25000.0,02/14/2025,2025,,SBA Express Program,FA$TRK (Small Loan Express),12.5,V,120,238220,"Plumbing, Heating, and Air-Conditioning Contractors",,,MARION,OR,PORTLAND DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,COMMIT,,,0.0,1,2.0,N,
2025-09-30, 7A,Vega Electrical,1134 E COMSTOCK AVE,GLENDORA,CA,91741,499141.0,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,7922.0,83500.0,70975.0,05/25/2022,2022,06/07/2022,Preferred Lenders Program,Guaranty,6.25,V,120,238210,Electrical Contractors,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,27.0,INDIVIDUAL,Existing or more than 2 years old,EXEMPT,,,0.0,0,4.0,Y,Y
2025-09-30, 7A,Doc Business Enterprise Company,657 NE 167TH ST,MIAMI,FL,33162,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,230000.0,172500.0,05/09/2024,2024,05/30/2024,Preferred Lenders Program,Guaranty,11.25,V,120,621511,Medical Laboratories,S0052,ARCpoint Labs,MIAMI-DADE,FL,SOUTH FLORIDA DISTRICT OFFICE ,24.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,4.0,Y,
2025-09-30, 7A,Reliable Insurance Solutions LLC,6 Garvins Falls Rd Ste 101,CONCORD,NH,3301,42989.0,Merrimack County Savings Bank,17960.0,,89 N Main St,CONCORD,NH,3301.0,225000.0,168750.0,12/02/2021,2022,12/10/2021,Preferred Lenders Program,Guaranty,5.0,F,84,524210,Insurance Agencies and Brokerages,,,MERRIMACK,NH,NEW HAMPSHIRE DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,2.0,N,
2025-09-30, 7A,Avenida Suites Inc,261 Sundridge Dr,AUBURNDALE,FL,33823,122132.0,Encore Bank,34562.0,,1801 Rahling Rd,LITTLE ROCK,AR,72223.0,100000.0,50000.0,08/01/2025,2025,,SBA Express Program,FA$TRK (Small Loan Express),9.0,V,120,531312,Nonresidential Property Managers,,,POLK,FL,SOUTH FLORIDA DISTRICT OFFICE ,9.0,CORPORATION,New Business or 2 years or less,COMMIT,,,0.0,1,6.0,Y,
2025-09-30, 7A,Bella Vista Winery LLC,6633 E. Main St,Maryville,IL,62062,96759.0,Everwise Credit Union,,60060.0,110 S Main St,SOUTH BEND,IN,46601.0,1800000.0,1350000.0,10/03/2019,2020,11/30/2019,7a General,Guaranty,7.25,V,238,312130,Wineries,,,MADISON,IL,ILLINOIS DISTRICT OFFICE ,13.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,9.0,Y,Y
2025-09-30, 7A,CY GROUP LLC,29504 HACIENDA DR,VALENCIA,CA,91354,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240.0,169600.0,84800.0,06/24/2020,2020,06/30/2020,SBA Express Program,FA$TRK (Small Loan Express),5.75,F,84,722330,Mobile Food Services,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,25.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,0.0,Y,
2025-09-30, 7A,Treasured Earth Landscaping LLC,220 N Mill St,South Lyon,MI,48178,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,115200.0,57600.0,12/01/2022,2023,,SBA Express Program,FA$TRK (Small Loan Express),9.1,V,60,561730,Landscaping Services,,,OAKLAND,MI,MICHIGAN DISTRICT OFFICE ,7.0,PARTNERSHIP,Existing or more than 2 years old,CANCLD,,,0.0,0,0.0,Y,
2025-09-30, 7A,LONG MAPLE LLC,28538 HUNTERS SHORE DR,KATY,TX,77494,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104.0,30000.0,15000.0,03/07/2023,2023,03/29/2023,SBA Express Program,FA$TRK (Small Loan Express),12.25,V,120,238350,Finish Carpentry Contractors,,,FORT BEND,TX,HOUSTON DISTRICT OFFICE ,10.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,1,4.0,N,
