AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
2025-09-30, 7A,LITENING SOFTWARE,2495 S. KIHEI RD,KIHEI,HI,96753,507814.0,"VelocitySBA, LLC",,,695 Town Center Drive,Costa Mesa,CA,92626,15000.0,12750.0,07/12/2007,2007,07/31/2007,Community Express,Community Express,,,63,541511.0,Custom Computer Programming Services,,,MAUI,HI,HAWAII DISTRICT OFFICE ,2.0,INDIVIDUAL,,CHGOFF,,07/31/2012,9752.0,0,3.0,N,Y
2025-09-30, 7A,K & A IMPORTS,614 MULBERRY ST,SCRANTON,PA,18505,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,9000.0,4500.0,03/03/2004,2004,03/31/2004,SBA Express Program,FA$TRK (Small Loan Express),,,28,423990.0,Other Miscellaneous Durable Goods Merchant Wholesalers,,,LACKAWANNA,PA,PHILADELPHIA DISTRICT OFFICE ,8.0,INDIVIDUAL,,CHGOFF,,12/29/2006,5246.56,0,13.0,Y,
2025-09-30, 7A,Kantipur Group LLC,1414 N Milwaukee Ave,CHICAGO,IL,60622,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,50200.0,25100.0,07/17/2009,2009,07/31/2009,SBA Express Program,FA$TRK (Small Loan Express),7.75,V,84,722110.0,Full-Service Restaurants,,,COOK,IL,ILLINOIS DISTRICT OFFICE ,4.0,CORPORATION,,PIF,08/31/2010,,0.0,0,12.0,Y,
2025-09-30, 7A,Dade Contracting Trucking & Land Development Inc.,770 W 23RD ST,HIALEAH,FL,33010,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,5000.0,2500.0,10/29/2007,2008,,SBA Express Program,FA$TRK (Small Loan Express),,,84,238910.0,Site Preparation Contractors,,,MIAMI-DADE,FL,SOUTH FLORIDA DISTRICT OFFICE ,25.0,CORPORATION,,CANCLD,,,0.0,1,1.0,N,
2025-09-30, 7A,SUN DELI MARKET,2701 AIRPORT WAY,SEATTLE,WA,98134,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,45000.0,22500.0,05/08/2002,2002,05/31/2002,SBA Express Program,FA$TRK (Small Loan Express),,,30,445110.0,Supermarkets and Other Grocery (except Convenience) Stores,,,KING,WA,SEATTLE DISTRICT OFFICE ,7.0,INDIVIDUAL,,CHGOFF,,12/27/2006,34196.7,1,3.0,N,
2025-09-30, 7A,Tequila Moon Inc. dba Carter Custom Homes,13234 County Rd 3801,Athens,TX,75752,120895.0,"COFSB, National Association",,,1680 Capital One Dr,MCLEAN,VA,22102,100000.0,50000.0,04/27/2005,2005,05/31/2005,SBA Express Program,FA$TRK (Small Loan Express),,,84,236115.0,New Single-Family Housing Construction (except Operative Builders),,,HENDERSON,TX,DALLAS / FT WORTH DISTRICT OFFICE ,5.0,CORPORATION,,PIF,02/28/2007,,0.0,0,8.0,N,
2025-09-30, 7A,3 CM STONE LLC,6750 SW 111ST AVE,BEAVERTON,OR,97008,56102.0,KeyBank National Association,17534.0,,127 Public Sq,CLEVELAND,OH,44114,255000.0,191250.0,09/03/2004,2004,09/30/2004,Preferred Lenders Program,Guaranty,,,120,327991.0,Cut Stone and Stone Product Manufacturing,,,WASHINGTON,OR,PORTLAND DISTRICT OFFICE ,1.0,CORPORATION,,PIF,11/30/2005,,0.0,0,13.0,,Y
2025-09-30, 7A,B. Rose LLC,200 DINSMORE AVENUE,PITTSBURGH,PA,15205,122687.0,Enterprise Bank,34786.0,,4091 Mount Royal Blvd,ALLISON PARK,PA,15101,30000.0,15000.0,11/02/2004,2005,12/31/2004,SBA Express Program,FA$TRK (Small Loan Express),,,59,485320.0,Limousine Service,,,ALLEGHENY,PA,PITTSBURGH DISTRICT OFFICE ,17.0,CORPORATION,,PIF,03/31/2007,,0.0,1,4.0,N,
2025-09-30, 7A,MAGELLAN TRADING COMPANY LLC,11770 HARYNES BRIDGE RD 205-,ALPHARETTA,GA,30004,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,1000000.0,900000.0,01/19/2007,2007,02/28/2007,Preferred Lenders with EWCP,Revolving Line of Credit Exports - Sec. 7(a) (14),,,12,424420.0,Packaged Frozen Food Merchant Wholesalers,,,FULTON,GA,GEORGIA DISTRICT OFFICE ,6.0,CORPORATION,,PIF,03/31/2008,,0.0,1,3.0,N,
2025-09-30, 7A,SONA LASER CENTER,15108 CONTOY PLACE,TAMPA,FL,33618,4426.0,Bank OZK,110.0,,18000 Cantrell Rd,LITTLE ROCK,AR,72223,260000.0,195000.0,12/03/2002,2003,08/31/2004,7a General,Guaranty,,,55,812199.0,Other Personal Care Services,76277,SONA LASER CENTER             ,HILLSBOROUGH,FL,SOUTH FLORIDA DISTRICT OFFICE ,14.0,CORPORATION,,PIF,03/31/2007,,0.0,0,0.0,N,Y
2025-09-30, 7A,Radiation Safety and Control Services,91 PORTSMOUTH AVE,STRATHAM,NH,3885,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,100000.0,50000.0,10/12/2001,2002,07/31/2002,SBA Express Program,FA$TRK (Small Loan Express),,,84,541330.0,Engineering Services,,,ROCKINGHAM,NH,NEW HAMPSHIRE DISTRICT OFFICE ,1.0,CORPORATION,,PIF,05/31/2005,,0.0,0,17.0,,
2025-09-30, 7A,CLARKSDALE YARD & GARDEN,303 FRIARS POINT RD,CLARKSDALE,MS,38614,39738.0,State Bank & Trust Company,8878.0,,916 Hwy 82 By-Pass,GREENWOOD,MS,38930,20000.0,16000.0,04/10/2000,2000,05/31/2000,7a General,Guaranty,,,83,,,,,COAHOMA,MS,MISSISSIPPI DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,07/31/2006,,0.0,0,0.0,N,
2025-09-30, 7A,SOKY'S LET'S CELEBRATE INC,2100 W NORTH,MELROSE PARK,IL,60160,123625.0,Popular Bank,34967.0,,11 W 51st St,NEW YORK CITY,NY,10019,5000.0,2500.0,12/08/2005,2006,11/30/2006,SBA Express Program,FA$TRK (Small Loan Express),,,84,453220.0,"Gift, Novelty, and Souvenir Stores",,,COOK,IL,ILLINOIS DISTRICT OFFICE ,4.0,CORPORATION,,PIF,05/31/2012,,0.0,1,4.0,N,
2025-09-30, 7A,PRECISION OFFICE SOLUTIONS,707 CANYON GARDEN DR,KATY,TX,77450,110359.0,Bank of Hope,26610.0,,3200 Wilshire Blvd 1st Fl,LOS ANGELES,CA,90010,5000.0,4250.0,01/24/2005,2005,01/31/2005,Community Express,Community Express,,,84,561790.0,Other Services to Buildings and Dwellings,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,7.0,INDIVIDUAL,,PIF,02/29/2012,,0.0,0,3.0,N,Y
2025-09-30, 7A,DOVER PHYSICAL THERAPY LLC,7 SOUTH WATSON LANE,DOVER,NH,3820,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,10000.0,5000.0,07/20/2001,2001,01/31/2002,SBA Express Program,FA$TRK (Small Loan Express),,,84,621399.0,Offices of All Other Miscellaneous Health Practitioners,,,STRAFFORD,NH,NEW HAMPSHIRE DISTRICT OFFICE ,1.0,CORPORATION,,PIF,03/01/2010,,0.0,1,1.0,N,
2025-09-30, 7A,KENTUCKY WELDING,8817 MIDWAY RD,RALEIGH,NC,27613,499141.0,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,07922,480000.0,360000.0,02/10/2000,2000,03/31/2000,7a General,Guaranty,,,197,811310.0,Commercial and Industrial Machinery and Equipment (except Automotive a,,,WAKE,NC,NORTH CAROLINA DISTRICT OFFICE ,2.0,CORPORATION,,CHGOFF,,10/12/2007,317323.98,0,0.0,N,Y
2025-09-30, 7A,Gunn Management LLC,6500 Ulmerton Road # 301,Largo,FL,33771,199871.0,"Business Loan Center, LLC",,,Five Independence Pointe,GREENVILLE,SC,29615,25000.0,21250.0,07/18/2005,2005,07/31/2005,Community Express,Community Express,,,84,721110.0,Hotels (except Casino Hotels) and Motels,,,PINELLAS,FL,SOUTH FLORIDA DISTRICT OFFICE ,13.0,CORPORATION,,PIF,11/30/2006,,0.0,0,4.0,Y,Y
2025-09-30, 7A,LINDA R. CEARBAUGH,229 E MAIN ST,N MANCHESTER,IN,46962,28811.0,"Capital One, National Association",4297.0,,1680 Capital One Dr,MCLEAN,VA,22102,25000.0,12500.0,10/30/2006,2007,11/30/2006,SBA Express Program,FA$TRK (Small Loan Express),,,25,451130.0,"Sewing, Needlework, and Piece Goods Stores",,,WABASH,IN,INDIANA DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,02/28/2019,,0.0,0,2.0,N,
2025-09-30, 7A,Budget Computer,63 Flushing Ave Unit 198,BROOKLYN,NY,11205,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,25000.0,12500.0,12/11/2007,2008,12/31/2007,SBA Express Program,FA$TRK (Small Loan Express),,,29,443120.0,Computer and Software Stores,,,KINGS,NY,NEW YORK DISTRICT OFFICE ,7.0,INDIVIDUAL,,CHGOFF,,08/04/2012,21172.51,1,4.0,N,
2025-09-30, 7A,Blake And Sons Landscape Maintenance Inc,20950 VAIL RUN COURT,BEND,OR,97702,28811.0,"Capital One, National Association",4297.0,,1680 Capital One Dr,MCLEAN,VA,22102,25000.0,21250.0,05/10/2004,2004,06/30/2004,Low Documentation Program,Guaranty,,,84,561730.0,Landscaping Services,,,DESCHUTES,OR,PORTLAND DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,11/30/2008,,0.0,0,0.0,N,
2025-09-30, 7A,Timothy Treat dba Winters Electric,2178 Eloise Avenue,South Lake Tahoe,CA,96150,33850.0,Comerica Bank,983.0,,1717 Main St,DALLAS,TX,75201,557000.0,417750.0,03/20/2007,2007,03/31/2007,Preferred Lenders Program,Guaranty,,,120,238210.0,Electrical Contractors,,,EL DORADO,CA,SACRAMENTO DISTRICT OFFICE ,4.0,INDIVIDUAL,,PIF,04/30/2017,,0.0,0,9.0,Y,Y
2025-09-30, 7A,JENSEN PRECISION MACHINING INC.,1821 West 4000 South Ste. E,ROY,UT,84067,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,58000.0,29000.0,08/01/2006,2006,08/31/2006,SBA Express Program,FA$TRK (Small Loan Express),,,84,812990.0,All Other Personal Services,,,WEBER,UT,UTAH DISTRICT OFFICE ,1.0,CORPORATION,,PIF,03/31/2012,,0.0,0,4.0,Y,
2025-09-30, 7A,V I P CATERING,66 BROADWAY AVE,WHEATLAND,PA,16161,60275.0,First National Bank of Pennsylvania,7888.0,,166 Main St,GREENVILLE,PA,16125,21000.0,10500.0,02/27/2001,2001,03/31/2001,SBA Express Program,FA$TRK (Small Loan Express),,,84,722320.0,Caterers,,,MERCER,PA,PITTSBURGH DISTRICT OFFICE ,16.0,INDIVIDUAL,,PIF,04/30/2006,,0.0,0,0.0,,
2025-09-30, 7A,ALEXIA CRAWFORD RETAIL LLC,35 WEST 36TH STREET 6TH FL,NEW YORK,NY,10018,378617.0,"HSBC Bank USA, National Association",57890.0,,239 Van Rensselaer Street Buff,McLean,VA,14210,25000.0,12500.0,12/16/2004,2005,02/28/2005,SBA Express Program,FA$TRK (Small Loan Express),,,84,448150.0,Clothing Accessories Stores,,,NEW YORK,NY,NEW YORK DISTRICT OFFICE ,10.0,CORPORATION,,PIF,07/31/2013,,0.0,1,37.0,N,
2025-09-30, 7A,RIDGELINE ELECTRIC LLC,10779 N HWY 17,CROCKER,MO,65452,40409.0,Bank of Crocker,1937.0,,200 Ichord Ave,WAYNESVILLE,MO,65583,100000.0,50000.0,02/01/2007,2007,02/28/2007,SBA Express Program,FA$TRK (Small Loan Express),,,50,235310.0,Electrical Contractors,,,PULASKI,MO,SPRINGFIELD BRANCH OFFICE ,3.0,INDIVIDUAL,,CHGOFF,,09/20/2010,99664.3,1,16.0,N,
2025-09-30, 7A,L. & H. MFG. INC.,9739 E MANNING AVE,SELMA,CA,93662,28811.0,"Capital One, National Association",4297.0,,1680 Capital One Dr,MCLEAN,VA,22102,100000.0,50000.0,09/06/2007,2007,09/30/2007,SBA Express Program,FA$TRK (Small Loan Express),,,84,333111.0,Farm Machinery and Equipment Manufacturing,,,FRESNO,CA,FRESNO DISTRICT OFFICE ,21.0,CORPORATION,,PIF,03/31/2011,,0.0,0,10.0,N,
2025-09-30, 7A,Jeanne R Bjergo,34175 Main Ave,BAYVIEW,ID,83803,87893.0,Glacier Bank,30788.0,,202 Main St,KALISPELL,MT,59901,594000.0,534600.0,04/23/2009,2009,07/31/2009,Preferred Lenders Program,Guaranty,6.0,V,239,445120.0,Convenience Stores,,,KOOTENAI,ID,SPOKANE BRANCH OFFICE ,1.0,CORPORATION,,CHGOFF,,01/23/2015,373125.67,0,3.0,Y,Y
2025-09-30, 7A,Mid-American Remediation Inc dba Servpro,523 E OAK HILL DR,SPRING,TX,77386,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,81000.0,40500.0,09/27/2005,2005,10/31/2005,SBA Express Program,FA$TRK (Small Loan Express),,,60,562910.0,Remediation Services,73675,SERVPRO                       ,MONTGOMERY,TX,HOUSTON DISTRICT OFFICE ,8.0,CORPORATION,,PIF,04/30/2007,,0.0,0,7.0,N,
2025-09-30, 7A,EMPIRE KITCHEN & REMODELING,131 COMMERCIAL PKWY,BRANFORD,CT,6405,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,35000.0,17500.0,06/06/2001,2001,07/31/2001,SBA Express Program,FA$TRK (Small Loan Express),,,10,233210.0,Single Family Housing Construction,,,NEW HAVEN,CT,CONNECTICUT DISTRICT OFFICE ,3.0,CORPORATION,,CHGOFF,,05/28/2009,99971.77,1,4.0,N,
2025-09-30, 7A,CHERYL A. JANNER CPA,4444 CARTER CREEK PKWY STE 1,BRYAN,TX,77802,69819.0,Prosperity Bank,16835.0,,1301 N Mechanic,El Campo,TX,77437,126000.0,94500.0,04/12/2000,2000,05/31/2000,Low Documentation Program,Guaranty,,,180,,,,,BRAZOS,TX,HOUSTON DISTRICT OFFICE ,17.0,INDIVIDUAL,,PIF,03/31/2006,,0.0,0,0.0,,Y
2025-09-30, 7A,JUMBO JOE'S #3,1520 AVE. Q,LUBOCK,TX,79401,40891.0,"UMB Bank, National Association",8273.0,,1010 Grand Blvd,KANSAS CITY,MO,64106,210000.0,157500.0,05/02/2003,2003,09/30/2003,7a General,Guaranty,,,84,722211.0,Limited-Service Restaurants,,,LUBBOCK,TX,LUBBOCK DISTRICT OFFICE ,19.0,INDIVIDUAL,,PIF,06/30/2010,,0.0,0,0.0,N,Y
2025-09-30, 7A,American Tutoring Service Inc.,3730 73RD ST  Apt. 5L,JACKSON HEIGHTS,NY,11372,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,35000.0,17500.0,11/26/2007,2008,11/30/2007,SBA Express Program,FA$TRK (Small Loan Express),,,77,541511.0,Custom Computer Programming Services,,,QUEENS,NY,NEW YORK DISTRICT OFFICE ,14.0,CORPORATION,,CHGOFF,,12/18/2008,35000.0,1,4.0,N,
2025-09-30, 7A,F/V FRANKLIN B.A,P.O. BOX 114,AMELIA,LA,70340,200028.0,"Small Business Loan Source, LLC",,,9801 Westheimer Rd #1100,HOUSTON,TX,77056,978000.0,733500.0,04/11/2002,2002,08/31/2002,7a General,Guaranty,,,154,114112.0,Shellfish Fishing,,,SAINT MARY,LA,LOUISIANA DISTRICT OFFICE ,3.0,CORPORATION,,CHGOFF,,11/08/2007,609121.68,0,0.0,N,Y
2025-09-30, 7A,The Manhattan LTD,113 1st Ave. E,Newton,IA,50208,120895.0,"COFSB, National Association",,,1680 Capital One Dr,MCLEAN,VA,22102,10000.0,5000.0,08/18/2004,2004,,SBA Express Program,FA$TRK (Small Loan Express),,,84,722410.0,Drinking Places (Alcoholic Beverages),,,JASPER,IA,DES MOINES DISTRICT OFFICE ,2.0,CORPORATION,,CANCLD,,,0.0,0,0.0,N,
2025-09-30, 7A,Tim S. Russell,3003 DANIELS RD,CALIFORNIA,KY,41007,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,20000.0,10000.0,05/12/2006,2006,10/31/2006,SBA Express Program,FA$TRK (Small Loan Express),,,44,236115.0,New Single-Family Housing Construction (except Operative Builders),,,CAMPBELL,KY,KENTUCKY DISTRICT OFFICE ,4.0,INDIVIDUAL,,CHGOFF,,04/20/2010,19735.9,1,1.0,N,
2025-09-30, 7A,CREATIVE CUTS LLC,263 BRICK BLVD,BRICK TOWN (LOCAL NAME LAURELT,NJ,8723,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808,50000.0,25000.0,03/12/2003,2003,04/30/2003,SBA Express Program,FA$TRK (Small Loan Express),,,84,812112.0,Beauty Salons,,,OCEAN,NJ,NEW JERSEY DISTRICT OFFICE ,3.0,CORPORATION,,PIF,05/31/2005,,0.0,0,4.0,,
2025-09-30, 7A,FLAGS & SUCH,1026 HUELL MATTHEWS ROAD,SCOTTSBURG,VA,24592,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,64000.0,32000.0,05/24/2002,2002,07/31/2002,SBA Express Program,FA$TRK (Small Loan Express),,,142,453998.0,All Other Miscellaneous Store Retailers (except Tobacco Stores),,,HALIFAX,VA,RICHMOND DISTRICT OFFICE ,5.0,INDIVIDUAL,,PIF,04/30/2011,,0.0,0,0.0,Y,
2025-09-30, 7A,BLEND RESTAURANT CORP.,17 CHESTNUT STREET,RIDGEWOOD,NJ,7642,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808,125000.0,93750.0,03/11/2004,2004,07/31/2004,7a General,Guaranty,,,86,722110.0,Full-Service Restaurants,,,BERGEN,NJ,NEW JERSEY DISTRICT OFFICE ,5.0,CORPORATION,,PIF,04/30/2008,,0.0,0,0.0,N,Y
2025-09-30, 7A,MAMA VISCEGLIAS RESTORANTE LLC,958 S BLACK HORSE PIKE,WILLIAMSTOWN,NJ,8094,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808,372000.0,279000.0,07/26/2002,2002,08/31/2002,Preferred Lenders Program,Guaranty,,,300,722211.0,Limited-Service Restaurants,,,GLOUCESTER,NJ,NEW JERSEY DISTRICT OFFICE ,1.0,CORPORATION,,PIF,12/31/2011,,0.0,0,11.0,N,Y
2025-09-30, 7A,Technometrica Inc,70 HILLTOP ROAD SUITE 1001,RAMSEY,NJ,7446,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,50400.0,25200.0,11/03/2006,2007,11/30/2006,SBA Express Program,FA$TRK (Small Loan Express),,,60,541910.0,Marketing Research and Public Opinion Polling,,,BERGEN,NJ,NEW JERSEY DISTRICT OFFICE ,5.0,CORPORATION,,PIF,12/31/2011,,0.0,0,1.0,Y,
2025-09-30, 7A,WORK-N-RANCH INC.,11450 158TH ST S,BENNET,NE,68317,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,15000.0,7500.0,12/21/2007,2008,,SBA Express Program,FA$TRK (Small Loan Express),,,84,448140.0,Family Clothing Stores,,,LANCASTER,NE,NEBRASKA DISTRICT OFFICE ,1.0,CORPORATION,,CANCLD,,,0.0,1,4.0,N,
2025-09-30, 7A,SWEET PEA LEARNING CENTER,1027 S RAINBOW BLVD #162,LAS VEGAS,NV,89148,199952.0,GE Capital Small Business Finance Corporation,,,"c/o GEMSA Loan Services, L.P.",HOUSTON,TX,77042,508500.0,381375.0,07/31/2000,2000,11/30/2000,Preferred Lenders Program,Guaranty,,,300,624410.0,Child Day Care Services,,,CLARK,NV,NEVADA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,11/30/2006,,0.0,0,75.0,N,Y
2025-09-30, 7A,DOVER NAILS INC,847 CYPRESS PKWY,KISSIMMEE,FL,34759,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,50000.0,25000.0,07/09/2007,2007,07/31/2007,SBA Express Program,FA$TRK (Small Loan Express),,,46,812113.0,Nail Salons,,,POLK,FL,SOUTH FLORIDA DISTRICT OFFICE ,9.0,CORPORATION,,CHGOFF,,11/05/2010,47260.75,1,11.0,N,
2025-09-30, 7A,HYMARK HVAC,110 HILL CIR E,BIG LAKE,MN,55309,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,25000.0,12500.0,10/12/2006,2007,10/31/2006,SBA Express Program,FA$TRK (Small Loan Express),,,84,238220.0,"Plumbing, Heating, and Air-Conditioning Contractors",,,SHERBURNE,MN,MINNESOTA DISTRICT OFFICE ,6.0,INDIVIDUAL,,PIF,09/30/2014,,0.0,1,1.0,N,
2025-09-30, 7A,MILLENIUM TORQUE & TENSIONING,1886 ROUTE 136,EIGHTY FOUR,PA,15330,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801,50000.0,42500.0,06/13/2002,2002,08/31/2002,7a General,Guaranty,,,36,421830.0,Industrial Machinery and Equipment Wholesalers,,,WASHINGTON,PA,PITTSBURGH DISTRICT OFFICE ,14.0,CORPORATION,,PIF,05/31/2005,,0.0,0,0.0,,
2025-09-30, 7A,UNIVERSAL GIFT CENTER,15117 NE 24TH STREET,REDMOND,WA,98052,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,10000.0,5000.0,12/13/2001,2002,03/31/2002,SBA Express Program,FA$TRK (Small Loan Express),,,84,453998.0,All Other Miscellaneous Store Retailers (except Tobacco Stores),,,KING,WA,SEATTLE DISTRICT OFFICE ,1.0,INDIVIDUAL,,PIF,05/31/2005,,0.0,0,2.0,,
2025-09-30, 7A,RIO BUENO GROCERY INC.,389 S 600E.,PROVO,UT,84606,72790.0,Central Bank,9204.0,,75 N University Ave,PROVO,UT,84601,31000.0,26350.0,09/21/2001,2001,10/31/2001,Low Documentation Program,Guaranty,,,36,445110.0,Supermarkets and Other Grocery (except Convenience) Stores,,,UTAH,UT,UTAH DISTRICT OFFICE ,3.0,PARTNERSHIP,,PIF,05/31/2005,,0.0,0,0.0,,
2025-09-30, 7A,JET VARIETY,99 NEW CANAAN AVENUE,NORWALK,CT,6850,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,150000.0,112500.0,06/30/2000,2000,,Low Documentation Program,Guaranty,,,120,452990.0,All Other General Merchandise Stores,,,FAIRFIELD,CT,CONNECTICUT DISTRICT OFFICE ,4.0,INDIVIDUAL,,CANCLD,,,0.0,0,0.0,,
2025-09-30, 7A,ELDREDGE WELL SERVICE L.L.C.,P. O. BOX 549,SATANTA,KS,67870,122632.0,The Community Bank,34666.0,,2320 N Kansas Ave,LIBERAL,KS,67901,300000.0,225000.0,08/09/2005,2005,08/31/2006,7a General,Guaranty,,,120,213112.0,Support Activities for Oil and Gas Operations,,,HASKELL,KS,WICHITA DISTRICT OFFICE ,1.0,PARTNERSHIP,,PIF,07/31/2013,,0.0,0,0.0,N,
2025-09-30, 7A,PLUM ENTERPRISES INC,500 FREEDOM VIEW LANE,VALLEY FORGE,PA,19481,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,100000.0,50000.0,07/18/2003,2003,08/31/2003,SBA Express Program,FA$TRK (Small Loan Express),,,83,339113.0,Surgical Appliance and Supplies Manufacturing,,,CHESTER,PA,PHILADELPHIA DISTRICT OFFICE ,4.0,CORPORATION,,PIF,12/31/2011,,0.0,1,2.0,N,
2025-09-30, 7A,JUNCTION VARIETY,279 CHURCH ST,PALMER (CENSUS NAME FOR PALMER,MA,1069,499141.0,"Readycap Lending, LLC",,,200 Connell Drive,BERKELEY HEIGHTS,NJ,07922,181000.0,135750.0,04/25/2002,2002,,Preferred Lenders Program,Guaranty,,,216,445120.0,Convenience Stores,,,HAMPDEN,MA,SPRINGFIELD BRANCH OFFICE ,1.0,CORPORATION,,CANCLD,,,0.0,0,4.0,,
2025-09-30, 7A,ADRIAN BRAZIER INC.,241 MARKET ST,ELMWOOD PARK,NJ,7407,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255,25000.0,12500.0,11/13/2008,2009,,SBA Express Program,FA$TRK (Small Loan Express),10.5,V,84,453110.0,Florists,,,BERGEN,NJ,NEW JERSEY DISTRICT OFFICE ,5.0,CORPORATION,,CANCLD,,,0.0,1,8.0,N,
2025-09-30, 7A,DECOLINE LTD.,3618 KING ROAD,TOLEDO,OH,43617,434162.0,"Citizens Bank, National Association",57957.0,,1 Citizens Plaza,PROVIDENCE,RI,02903,5000.0,2500.0,11/21/2005,2006,02/28/2006,SBA Express Program,FA$TRK (Small Loan Express),,,58,561910.0,Packaging and Labeling Services,,,LUCAS,OH,CLEVELAND DISTRICT OFFICE ,5.0,CORPORATION,,CHGOFF,,05/30/2008,4827.39,1,18.0,N,
2025-09-30, 7A,PAYLESS AUTO WRECKING,811 ENERGY WAY SPACE E,CHULA VISTA,CA,91911,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,36800.0,18400.0,01/22/2007,2007,01/31/2007,SBA Express Program,FA$TRK (Small Loan Express),,,38,811111.0,General Automotive Repair,,,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE ,51.0,INDIVIDUAL,,CHGOFF,,01/10/2011,32384.21,1,4.0,N,
2025-09-30, 7A,FOREVER BERMA'S,130 SOUTH MAIN STREET,KIESTER,MN,56051,38286.0,Global Innovations Bank,5175.0,,101 N Main St,KIESTER,MN,56051,50000.0,42500.0,06/20/2003,2003,07/31/2003,Low Documentation Program,Guaranty,,,120,722410.0,Drinking Places (Alcoholic Beverages),,,FARIBAULT,MN,MINNESOTA DISTRICT OFFICE ,1.0,CORPORATION,,PIF,03/31/2008,,0.0,0,0.0,N,
2025-09-30, 7A,J & G HAN CORPORATION DBA JENNY SCHLOTZSKY'S DELI,4401 AVEBURY DR,PLANO,TX,75024,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,50000.0,25000.0,04/29/2005,2005,05/31/2005,SBA Express Program,FA$TRK (Small Loan Express),,,15,722211.0,Limited-Service Restaurants,72590,SCHLOTZSKY'S SANDWICH SHOP    ,COLLIN,TX,DALLAS / FT WORTH DISTRICT OFFICE ,3.0,CORPORATION,,CHGOFF,,03/25/2011,45740.99,0,7.0,N,
